subject	session	roundn	fact	rts	response	cond
58	1	19	15	4.350000	9911.000000	0
58	1	19	4	4.660000	4737.000000	0
58	1	19	2	6.550000	7906.000000	0
58	1	19	7	6.540000	3634.000000	0
58	1	19	5	7.330000	5164.000000	0
58	1	19	17	2.350000	5794.000000	0
58	1	19	24	4.000000	7439.000000	0
58	1	19	3	4.170000	6447.000000	0
58	1	19	21	4.010000	5533.000000	0
58	1	19	10	2.200000	5682.000000	0
58	1	19	20	5.800000	9911.000000	0
58	1	19	12	3.740000	3573.000000	0
58	1	19	8	5.110000	1463.000000	0
58	1	19	18	2.280000	4683.000000	0
58	1	19	11	3.640000	911.000000	0
58	1	19	16	7.160000	1034.000000	0
58	1	19	22	4.630000	3634.000000	0
58	1	19	1	2.990000	4678.000000	0
58	1	19	9	6.800000	6240.000000	0
27	3	1	4	18.360000	5450.000000	2
27	3	1	17	4.700000	3450.000000	4
27	3	1	24	8.780000	5450.000000	4
27	3	1	13	7.230000	8388.000000	2
27	3	1	16	5.510000	1041.000000	4
27	3	1	14	21.470000	4850.000000	2
27	3	1	12	18.060000	2250.000000	2
27	3	1	21	7.250000	2450.000000	2
27	3	1	22	11.880000	5570.000000	4
27	3	1	7	12.600000	7890.000000	2
27	3	1	10	13.370000	2450.000000	4
27	3	1	5	11.020000	6470.000000	4
60	1	1	24	19.890000	300.000000	0
60	1	1	1	11.910000	200.000000	0
60	1	1	9	12.230000	2000.000000	0
60	1	1	8	9.140000	2000.000000	0
60	1	1	23	12.760000	6000.000000	0
60	1	1	7	13.080000	4000.000000	0
60	1	1	22	14.130000	4000.000000	0
60	1	1	13	12.980000	5000.000000	0
60	1	1	4	11.430000	4000.000000	0
60	1	1	6	9.060000	500.000000	0
60	1	1	15	19.330000	2000.000000	0
60	1	1	12	24.410000	5000.000000	0
60	1	1	17	30.070000	2500.000000	0
60	1	1	21	15.170000	500.000000	0
60	1	1	11	14.260000	2000.000000	0
60	1	1	18	18.920000	8000.000000	0
60	1	1	19	10.910000	1000.000000	0
60	1	1	5	17.720000	3000.000000	0
60	1	1	10	15.430000	2000.000000	0
60	1	1	20	12.400000	1000.000000	0
60	1	1	14	12.340000	6000.000000	0
60	1	1	16	20.690000	800.000000	0
60	1	1	2	13.240000	6000.000000	0
60	1	1	3	11.870000	7000.000000	0
60	1	2	6	29.660000	2000.000000	0
60	1	2	18	10.600000	8000.000000	0
60	1	2	9	12.630000	2000.000000	0
60	1	2	10	47.380000	5000.000000	0
60	1	2	16	10.990000	1500.000000	0
60	1	2	11	28.000000	5000.000000	0
60	1	2	14	11.400000	10000.000000	0
60	1	2	22	40.730000	8000.000000	0
60	1	2	2	14.220000	2000.000000	0
60	1	2	13	14.230000	1500.000000	0
60	1	2	4	28.980000	3000.000000	0
60	1	2	17	23.460000	5000.000000	0
60	1	2	15	12.340000	6000.000000	0
60	1	2	12	9.580000	2500.000000	0
60	1	2	19	13.600000	2500.000000	0
60	1	2	5	13.440000	2500.000000	0
60	1	2	3	21.830000	6500.000000	0
60	1	2	20	17.080000	1000.000000	0
60	1	2	7	28.490000	800.000000	0
60	1	2	24	10.320000	1500.000000	0
60	1	2	23	7.200000	1000.000000	0
60	1	2	8	44.050000	1000.000000	0
60	1	2	1	16.190000	1000.000000	0
60	1	2	21	14.000000	2500.000000	0
60	1	3	20	19.620000	9000.000000	0
60	1	3	9	25.030000	3000.000000	0
60	1	3	10	7.210000	5000.000000	0
60	1	3	14	34.150000	8000.000000	0
60	1	3	22	10.810000	9000.000000	0
60	1	3	1	11.990000	1000.000000	0
60	1	3	2	15.340000	4000.000000	0
60	1	3	11	5.530000	1300.000000	0
60	1	3	5	19.140000	4700.000000	0
60	1	3	15	29.360000	6500.000000	0
60	1	3	21	37.650000	3000.000000	0
60	1	3	16	7.220000	2000.000000	0
60	1	3	12	21.910000	6000.000000	0
60	1	3	6	8.120000	4700.000000	0
60	1	3	23	6.250000	2500.000000	0
60	1	3	4	11.990000	4500.000000	0
60	1	3	8	12.320000	10000.000000	0
60	1	3	13	14.970000	2500.000000	0
60	1	3	19	6.740000	3700.000000	0
60	1	3	24	6.210000	10000.000000	0
60	1	3	3	4.920000	10000.000000	0
60	1	3	17	17.010000	3500.000000	0
60	1	3	18	38.760000	5000.000000	0
60	1	3	7	7.390000	3000.000000	0
60	1	4	13	26.340000	4500.000000	0
60	1	4	9	31.640000	3500.000000	0
60	1	4	5	19.960000	8000.000000	0
60	1	4	17	32.960000	5204.000000	0
60	1	4	6	10.770000	9900.000000	0
60	1	4	1	14.170000	2000.000000	0
60	1	4	11	6.390000	1000.000000	0
60	1	4	23	61.260000	2500.000000	0
60	1	4	4	12.360000	4500.000000	0
60	1	4	20	8.180000	6400.000000	0
60	1	4	15	6.600000	6200.000000	0
60	1	4	16	8.330000	6200.000000	0
60	1	4	21	13.250000	3000.000000	0
60	1	4	14	7.550000	3500.000000	0
60	1	4	8	3.660000	4600.000000	0
60	1	4	22	11.210000	4600.000000	0
60	1	4	10	9.300000	4600.000000	0
60	1	4	2	8.000000	3000.000000	0
60	1	4	24	23.520000	6500.000000	0
60	1	4	3	11.360000	10000.000000	0
60	1	4	12	20.710000	6000.000000	0
60	1	4	19	5.880000	4300.000000	0
60	1	4	7	12.510000	3500.000000	0
60	1	4	18	9.350000	3500.000000	0
60	1	5	22	28.840000	3500.000000	0
60	1	5	5	14.040000	1333.000000	0
60	1	5	13	31.130000	3500.000000	0
60	1	5	24	7.470000	1500.000000	0
60	1	5	21	43.270000	4000.000000	0
60	1	5	18	6.740000	5000.000000	0
60	1	5	16	3.720000	2500.000000	0
60	1	5	9	7.220000	4000.000000	0
60	1	5	8	4.980000	2000.000000	0
60	1	5	19	5.780000	4300.000000	0
60	1	5	6	17.420000	1000.000000	0
60	1	5	15	3.210000	1000.000000	0
60	1	5	3	5.560000	10000.000000	0
60	1	5	2	6.180000	3200.000000	0
60	1	5	11	5.490000	1300.000000	0
60	1	5	17	8.300000	2200.000000	0
60	1	5	20	4.780000	9900.000000	0
60	1	5	10	6.540000	4500.000000	0
60	1	5	14	4.430000	2500.000000	0
60	1	5	12	3.750000	5200.000000	0
60	1	5	4	4.250000	4811.000000	0
60	1	5	7	6.140000	3000.000000	0
60	1	5	1	6.510000	1333.000000	0
60	1	5	23	6.850000	2600.000000	0
60	1	6	17	8.460000	9900.000000	0
60	1	6	12	5.680000	1000.000000	0
60	1	6	22	8.770000	8000.000000	0
60	1	6	21	4.390000	4200.000000	0
60	1	6	23	3.260000	2500.000000	0
60	1	6	3	10.420000	10333.000000	0
60	1	6	6	9.020000	4386.000000	0
60	1	6	9	3.330000	4000.000000	0
60	1	6	24	4.470000	9900.000000	0
60	1	6	16	4.060000	4000.000000	0
60	1	6	5	10.140000	4386.000000	0
60	1	6	14	5.680000	4500.000000	0
60	1	6	8	5.260000	2500.000000	0
60	1	6	15	4.310000	4500.000000	0
60	1	6	10	6.490000	7500.000000	0
60	1	6	4	6.750000	2500.000000	0
60	1	6	11	8.830000	1300.000000	0
60	1	6	7	5.590000	4380.000000	0
60	1	6	2	4.560000	4386.000000	0
60	1	6	13	3.340000	8288.000000	0
60	1	6	18	5.050000	4380.000000	0
60	1	6	19	6.560000	4386.000000	0
60	1	7	18	13.960000	3500.000000	0
60	1	7	10	4.650000	4500.000000	0
60	1	7	16	7.150000	4200.000000	0
60	1	7	14	4.740000	7800.000000	0
60	1	7	8	2.860000	5000.000000	0
60	1	7	7	4.210000	1300.000000	0
60	1	7	3	17.090000	10333.000000	0
60	1	7	23	10.340000	5000.000000	0
60	1	7	11	7.540000	931.000000	0
60	1	7	4	10.300000	2130.000000	0
60	1	7	9	8.350000	3400.000000	0
60	1	7	6	5.360000	931.000000	0
60	1	7	2	9.110000	4000.000000	0
60	1	7	5	9.750000	6300.000000	0
60	1	7	22	2.690000	2500.000000	0
60	1	7	24	3.050000	2400.000000	0
60	1	7	15	4.570000	3500.000000	0
60	1	7	17	11.720000	1600.000000	0
60	1	7	12	19.630000	1200.000000	0
60	1	7	21	3.640000	1500.000000	0
60	1	8	23	4.140000	1500.000000	0
60	1	8	18	4.300000	5000.000000	0
60	1	8	8	6.510000	3000.000000	0
60	1	8	9	5.400000	3500.000000	0
60	1	8	21	4.720000	1600.000000	0
60	1	8	15	3.440000	1400.000000	0
60	1	8	2	12.530000	4000.000000	0
60	1	8	17	3.540000	5000.000000	0
60	1	8	14	4.980000	4000.000000	0
60	1	8	10	10.700000	3000.000000	0
60	1	8	3	18.390000	10733.000000	0
60	1	8	4	3.560000	5000.000000	0
60	1	8	22	6.930000	3000.000000	0
60	1	8	16	4.750000	1000.000000	0
60	1	8	7	5.840000	2300.000000	0
60	1	8	5	7.420000	2500.000000	0
60	1	8	11	4.200000	1331.000000	0
60	1	8	24	5.350000	2500.000000	0
60	1	8	12	5.680000	1025.000000	0
60	1	9	17	10.820000	6500.000000	0
60	1	9	2	6.690000	4500.000000	0
60	1	9	10	4.560000	2500.000000	0
60	1	9	23	5.110000	2600.000000	0
60	1	9	18	9.400000	5000.000000	0
60	1	9	4	3.280000	2600.000000	0
60	1	9	5	5.910000	6300.000000	0
60	1	9	24	4.880000	2680.000000	0
60	1	9	16	7.510000	2600.000000	0
60	1	9	22	4.260000	5000.000000	0
60	1	9	7	3.360000	4700.000000	0
60	1	9	21	21.440000	5900.000000	0
60	1	9	15	4.240000	2900.000000	0
60	1	9	14	6.440000	10000.000000	0
60	1	9	9	5.120000	3500.000000	0
60	1	9	8	7.630000	4000.000000	0
60	1	9	3	11.630000	10720.000000	0
60	1	10	18	11.380000	5000.000000	0
60	1	10	14	9.730000	5000.000000	0
60	1	10	16	7.240000	1000.000000	0
60	1	10	23	5.140000	2533.000000	0
60	1	10	5	4.000000	5000.000000	0
60	1	10	9	2.810000	4500.000000	0
60	1	10	10	3.130000	7500.000000	0
60	1	10	22	3.840000	4200.000000	0
60	1	10	24	6.920000	6000.000000	0
60	1	10	17	3.930000	5000.000000	0
60	1	10	7	14.010000	4300.000000	0
60	1	10	3	11.970000	10550.000000	0
60	1	10	21	5.560000	1500.000000	0
60	1	10	8	4.470000	2500.000000	0
60	1	10	15	7.340000	9966.000000	0
60	1	10	2	7.100000	2000.000000	0
60	1	11	14	8.040000	2500.000000	0
60	1	11	16	2.820000	2000.000000	0
60	1	11	8	2.770000	4500.000000	0
60	1	11	22	5.600000	6000.000000	0
60	1	11	7	6.530000	3500.000000	0
60	1	11	10	5.920000	4500.000000	0
60	1	11	9	3.410000	4500.000000	0
60	1	11	5	3.910000	4000.000000	0
60	1	11	18	5.300000	6500.000000	0
60	1	11	2	3.520000	4734.000000	0
60	1	11	17	6.390000	4300.000000	0
60	1	11	24	13.920000	2600.000000	0
60	1	11	21	5.110000	4900.000000	0
60	1	12	14	4.420000	1500.000000	0
60	1	12	16	4.830000	1200.000000	0
60	1	12	18	4.440000	4700.000000	0
60	1	12	10	3.470000	4500.000000	0
60	1	12	17	5.740000	5830.000000	0
60	1	12	5	14.770000	3600.000000	0
60	1	12	21	7.110000	3600.000000	0
60	1	12	22	3.420000	4800.000000	0
60	1	12	7	14.820000	3500.000000	0
60	1	12	8	4.540000	1500.000000	0
60	1	12	9	4.780000	3000.000000	0
60	1	12	24	4.880000	4000.000000	0
60	1	13	18	6.650000	5000.000000	0
60	1	13	8	3.900000	6000.000000	0
60	1	13	7	3.870000	7333.000000	0
60	1	13	21	8.780000	3500.000000	0
60	1	13	5	4.000000	5570.000000	0
60	1	13	10	9.820000	6400.000000	0
60	1	13	24	6.060000	5000.000000	0
60	1	13	16	9.080000	1120.000000	0
60	1	13	9	9.410000	2500.000000	0
60	1	13	22	4.510000	5000.000000	0
60	1	13	14	3.580000	4800.000000	0
60	1	14	22	7.190000	6000.000000	0
60	1	14	14	5.930000	3000.000000	0
60	1	14	21	3.710000	4500.000000	0
60	1	14	8	6.830000	5000.000000	0
60	1	14	24	3.320000	4500.000000	0
60	1	14	10	3.660000	4405.000000	0
60	1	14	18	5.310000	6000.000000	0
60	1	14	9	11.100000	9134.000000	0
60	1	14	16	5.890000	2000.000000	0
60	1	15	14	4.050000	5000.000000	0
60	1	15	8	8.950000	4500.000000	0
60	1	15	18	6.840000	6240.000000	0
60	1	15	9	4.860000	6240.000000	0
60	1	15	16	3.170000	1060.000000	0
60	1	15	24	104.190000	5000.000000	0
60	1	15	21	3.690000	3000.000000	0
60	1	15	22	7.730000	5000.000000	0
60	1	16	22	5.150000	7439.000000	0
60	1	16	24	9.400000	5000.000000	0
60	1	16	8	5.490000	2156.000000	0
60	1	16	18	3.230000	2156.000000	0
60	1	16	21	2.970000	2156.000000	0
60	1	16	14	14.780000	6400.000000	0
60	1	17	18	14.270000	7439.000000	0
60	1	17	24	4.570000	7439.000000	0
60	1	17	22	4.910000	6000.000000	0
60	1	17	8	3.690000	6000.000000	0
60	1	18	18	5.810000	7439.000000	0
60	1	18	22	5.320000	5000.000000	0
60	1	18	8	8.560000	3600.000000	0
60	1	19	22	4.660000	7524.000000	0
60	1	19	18	4.400000	7524.000000	0
60	1	20	22	6.100000	3634.000000	0
60	1	21	22	3.520000	9134.000000	0
60	1	22	5	21.240000	5000.000000	0
60	1	22	4	6.510000	2500.000000	0
60	1	22	9	13.480000	3500.000000	0
60	1	22	12	4.910000	931.000000	0
60	1	22	13	7.920000	2600.000000	0
60	1	22	14	13.450000	6500.000000	0
60	1	22	22	7.400000	6250.000000	0
60	1	22	8	4.140000	4500.000000	0
60	1	22	24	6.250000	2100.000000	0
60	1	22	19	7.480000	4300.000000	0
60	1	22	11	8.700000	1230.000000	0
60	1	22	15	5.540000	4000.000000	0
60	1	22	16	16.020000	1100.000000	0
60	1	22	6	6.780000	1500.000000	0
60	1	22	1	4.400000	2000.000000	0
60	1	22	20	6.380000	5400.000000	0
60	1	22	21	4.830000	2500.000000	0
60	1	22	10	4.220000	3600.000000	0
60	1	22	18	9.570000	7530.000000	0
60	1	22	7	6.300000	6525.000000	0
60	1	22	2	5.570000	2600.000000	0
60	1	22	17	4.780000	4100.000000	0
60	1	22	3	6.300000	10333.000000	0
60	1	22	23	5.390000	3000.000000	0
61	1	1	20	20.300000	1000.000000	0
61	1	1	16	9.760000	5000.000000	0
61	1	1	23	8.890000	3000.000000	0
61	1	1	19	7.010000	2500.000000	0
61	1	1	13	8.920000	4000.000000	0
61	1	1	3	14.450000	8000.000000	0
61	1	1	4	9.540000	10000.000000	0
61	1	1	2	8.570000	8000.000000	0
61	1	1	24	15.870000	4000.000000	0
61	1	1	11	8.920000	1500.000000	0
61	1	1	7	11.430000	7000.000000	0
61	1	1	21	12.380000	5000.000000	0
61	1	1	15	7.650000	3000.000000	0
61	1	1	17	24.680000	7000.000000	0
61	1	1	22	8.850000	1000.000000	0
61	1	1	5	6.980000	8000.000000	0
61	1	1	12	6.170000	9000.000000	0
61	1	1	18	11.050000	1000.000000	0
61	1	1	6	8.840000	5000.000000	0
61	1	1	1	23.870000	500.000000	0
61	1	1	14	24.990000	8000.000000	0
61	1	1	9	10.400000	7000.000000	0
61	1	1	10	7.500000	5000.000000	0
61	1	1	8	7.580000	3000.000000	0
61	1	2	22	17.160000	7500.000000	0
61	1	2	3	4.690000	8000.000000	0
61	1	2	6	14.490000	8000.000000	0
61	1	2	16	6.660000	5000.000000	0
61	1	2	23	11.660000	5000.000000	0
61	1	2	14	6.100000	1000.000000	0
61	1	2	13	14.540000	5000.000000	0
61	1	2	1	15.700000	4000.000000	0
61	1	2	15	12.160000	10000.000000	0
61	1	2	5	10.590000	8000.000000	0
61	1	2	12	6.620000	7000.000000	0
61	1	2	9	9.710000	10000.000000	0
61	1	2	20	6.760000	8000.000000	0
61	1	2	19	28.080000	5000.000000	0
61	1	2	4	12.800000	3000.000000	0
61	1	2	21	37.010000	3000.000000	0
61	1	2	11	8.550000	2400.000000	0
61	1	2	7	24.620000	3000.000000	0
61	1	2	10	8.090000	7000.000000	0
61	1	2	24	7.080000	6000.000000	0
61	1	2	18	4.860000	900.000000	0
61	1	2	2	13.720000	5000.000000	0
61	1	2	17	26.020000	4000.000000	0
61	1	2	8	13.390000	3000.000000	0
61	1	3	13	34.600000	5500.000000	0
61	1	3	22	18.240000	8000.000000	0
61	1	3	12	5.710000	500.000000	0
61	1	3	14	6.960000	4000.000000	0
61	1	3	16	6.970000	1330.000000	0
61	1	3	3	5.680000	1330.000000	0
61	1	3	1	9.460000	3000.000000	0
61	1	3	7	4.320000	4000.000000	0
61	1	3	19	17.550000	5000.000000	0
61	1	3	21	13.780000	3000.000000	0
61	1	3	23	10.240000	3000.000000	0
61	1	3	9	7.580000	9000.000000	0
61	1	3	18	37.810000	6000.000000	0
61	1	3	4	22.180000	4000.000000	0
61	1	3	5	8.810000	55000.000000	0
61	1	3	24	13.490000	6500.000000	0
61	1	3	17	6.710000	7500.000000	0
61	1	3	10	10.010000	4500.000000	0
61	1	3	20	16.420000	500.000000	0
61	1	3	8	36.820000	3000.000000	0
61	1	3	6	6.280000	550.000000	0
61	1	3	2	24.750000	5000.000000	0
61	1	3	11	7.600000	1330.000000	0
61	1	4	21	17.540000	5500.000000	0
61	1	4	20	7.300000	930.000000	0
61	1	4	16	6.710000	4500.000000	0
61	1	4	3	9.830000	6500.000000	0
61	1	4	9	8.300000	7500.000000	0
61	1	4	17	17.940000	8500.000000	0
61	1	4	8	14.250000	4500.000000	0
61	1	4	5	9.210000	3400.000000	0
61	1	4	13	12.740000	4500.000000	0
61	1	4	22	7.380000	10000.000000	0
61	1	4	6	20.520000	900.000000	0
61	1	4	24	13.990000	8500.000000	0
61	1	4	12	13.480000	7500.000000	0
61	1	4	1	8.240000	2500.000000	0
61	1	4	7	12.230000	6500.000000	0
61	1	4	4	9.160000	5500.000000	0
61	1	4	2	7.170000	6500.000000	0
61	1	4	10	8.930000	4500.000000	0
61	1	4	23	9.560000	5500.000000	0
61	1	4	18	9.380000	7500.000000	0
61	1	4	14	19.400000	5500.000000	0
61	1	4	19	31.430000	5500.000000	0
61	1	5	2	9.150000	4500.000000	0
61	1	5	4	7.210000	3500.000000	0
61	1	5	21	6.240000	3000.000000	0
61	1	5	22	5.410000	9000.000000	0
61	1	5	1	8.180000	1000.000000	0
61	1	5	13	9.120000	3500.000000	0
61	1	5	7	9.340000	4500.000000	0
61	1	5	12	6.100000	5500.000000	0
61	1	5	10	8.340000	3500.000000	0
61	1	5	20	6.610000	2500.000000	0
61	1	5	23	12.170000	6500.000000	0
61	1	5	6	18.460000	7500.000000	0
61	1	5	19	7.890000	5500.000000	0
61	1	5	9	13.760000	7500.000000	0
61	1	5	24	45.490000	5500.000000	0
61	1	5	5	23.220000	5500.000000	0
61	1	5	8	13.340000	2500.000000	0
61	1	5	3	6.060000	7500.000000	0
61	1	5	14	47.800000	5500.000000	0
61	1	5	17	7.120000	5500.000000	0
61	1	5	16	5.930000	2500.000000	0
61	1	6	22	6.600000	10000.000000	0
61	1	6	3	14.590000	8500.000000	0
61	1	6	13	4.900000	8288.000000	0
61	1	6	16	9.400000	1030.000000	0
61	1	6	10	11.230000	1030.000000	0
61	1	6	23	21.340000	4500.000000	0
61	1	6	1	4.880000	1030.000000	0
61	1	6	14	19.710000	6500.000000	0
61	1	6	19	6.330000	6500.000000	0
61	1	6	5	6.910000	4500.000000	0
61	1	6	20	11.120000	5000.000000	0
61	1	6	6	15.450000	5500.000000	0
61	1	6	21	15.410000	2500.000000	0
61	1	6	8	11.690000	2400.000000	0
61	1	6	17	9.170000	5500.000000	0
61	1	6	12	14.540000	3500.000000	0
61	1	6	24	8.990000	4500.000000	0
61	1	6	7	17.090000	5500.000000	0
61	1	6	9	11.530000	6500.000000	0
61	1	6	2	7.440000	3500.000000	0
61	1	6	4	7.960000	3500.000000	0
61	1	7	19	11.380000	3500.000000	0
61	1	7	1	6.960000	1300.000000	0
61	1	7	23	10.560000	3400.000000	0
61	1	7	20	10.850000	9911.000000	0
61	1	7	6	8.050000	931.000000	0
61	1	7	10	10.530000	3435.000000	0
61	1	7	22	14.240000	9040.000000	0
61	1	7	8	14.750000	3435.000000	0
61	1	7	4	17.310000	3400.000000	0
61	1	7	17	22.320000	4400.000000	0
61	1	7	12	22.350000	4500.000000	0
61	1	7	2	18.570000	3400.000000	0
61	1	7	5	11.910000	6400.000000	0
61	1	7	14	26.530000	3500.000000	0
61	1	7	3	12.080000	5000.000000	0
61	1	7	24	18.010000	2400.000000	0
61	1	7	16	14.740000	1091.000000	0
61	1	7	21	12.160000	4500.000000	0
61	1	7	9	4.160000	5500.000000	0
61	1	7	7	23.150000	7500.000000	0
61	1	8	19	10.510000	7400.000000	0
61	1	8	12	20.630000	3550.000000	0
61	1	8	4	8.650000	2606.000000	0
61	1	8	1	11.950000	1550.000000	0
61	1	8	22	8.970000	10300.000000	0
61	1	8	16	8.780000	1030.000000	0
61	1	8	3	9.200000	4000.000000	0
61	1	8	9	13.860000	5500.000000	0
61	1	8	2	15.700000	2700.000000	0
61	1	8	24	39.650000	7430.000000	0
61	1	8	5	21.490000	2400.000000	0
61	1	8	7	4.650000	7333.000000	0
61	1	8	10	10.680000	2400.000000	0
61	1	8	21	29.700000	3400.000000	0
61	1	8	17	10.560000	6500.000000	0
61	1	8	14	14.120000	4500.000000	0
61	1	8	23	9.000000	2504.000000	0
61	1	8	8	13.200000	4400.000000	0
61	1	9	21	10.320000	2156.000000	0
61	1	9	16	15.580000	1070.000000	0
61	1	9	2	10.410000	3430.000000	0
61	1	9	10	5.730000	4407.000000	0
61	1	9	14	22.600000	4500.000000	0
61	1	9	19	18.020000	3500.000000	0
61	1	9	17	22.010000	5570.000000	0
61	1	9	5	7.260000	5570.000000	0
61	1	9	12	13.340000	1040.000000	0
61	1	9	8	6.390000	4400.000000	0
61	1	9	1	5.140000	1050.000000	0
61	1	9	9	17.430000	3730.000000	0
61	1	9	23	7.390000	2540.000000	0
61	1	9	22	20.410000	9120.000000	0
61	1	9	3	11.100000	4500.000000	0
61	1	10	9	22.690000	4700.000000	0
61	1	10	14	4.960000	6400.000000	0
61	1	10	2	9.360000	4740.000000	0
61	1	10	3	10.100000	10500.000000	0
61	1	10	12	18.760000	4500.000000	0
61	1	10	8	9.340000	3604.000000	0
61	1	10	1	5.780000	1343.000000	0
61	1	10	17	13.600000	5570.000000	0
61	1	10	19	6.240000	4380.000000	0
61	1	11	12	7.920000	1026.000000	0
61	1	11	9	16.870000	4453.000000	0
61	1	11	17	23.430000	4500.000000	0
61	1	12	9	10.430000	6240.000000	0
61	1	12	17	14.790000	4300.000000	0
61	1	13	17	3.890000	5834.000000	0
61	1	14	9	13.700000	6240.000000	0
61	1	14	4	5.660000	2606.000000	0
61	1	14	11	4.800000	1330.000000	0
61	1	14	20	8.760000	9911.000000	0
61	1	14	2	5.630000	3800.000000	0
61	1	14	3	9.800000	10580.000000	0
61	1	14	7	6.380000	7333.000000	0
61	1	14	12	10.060000	1025.000000	0
61	1	14	22	10.220000	9100.000000	0
61	1	14	6	9.660000	1035.000000	0
61	1	14	5	8.140000	4500.000000	0
61	1	14	21	8.560000	2156.000000	0
61	1	14	16	5.270000	1050.000000	0
61	1	14	13	6.120000	8288.000000	0
61	1	14	10	8.610000	4500.000000	0
61	1	14	23	8.810000	2540.000000	0
61	1	14	19	6.780000	4400.000000	0
61	1	14	18	14.960000	4400.000000	0
61	1	14	15	8.160000	6200.000000	0
61	1	14	1	5.650000	1300.000000	0
61	1	14	17	14.280000	5830.000000	0
61	1	14	24	9.520000	3400.000000	0
61	1	14	8	12.110000	4409.000000	0
61	1	14	14	6.540000	6200.000000	0
62	1	1	6	10.400000	800.000000	0
62	1	1	18	9.340000	6000.000000	0
62	1	1	24	11.970000	8000.000000	0
62	1	1	12	12.080000	950.000000	0
62	1	1	7	12.880000	6000.000000	0
62	1	1	4	8.250000	2050.000000	0
62	1	1	16	6.450000	855.000000	0
62	1	1	2	10.470000	7500.000000	0
62	1	1	20	7.080000	10000.000000	0
62	1	1	11	13.340000	755.000000	0
62	1	1	5	11.870000	6523.000000	0
62	1	1	21	5.620000	2000.000000	0
62	1	1	3	7.360000	8500.000000	0
62	1	1	10	8.550000	2536.000000	0
62	1	1	9	22.620000	3000.000000	0
62	1	1	19	9.730000	2000.000000	0
62	1	1	1	6.540000	2000.000000	0
62	1	1	8	12.190000	1500.000000	0
62	1	1	17	8.970000	8000.000000	0
62	1	1	23	11.060000	4500.000000	0
62	1	1	22	6.080000	10000.000000	0
62	1	1	15	7.820000	8500.000000	0
62	1	1	13	11.840000	3075.000000	0
62	1	1	14	16.630000	9500.000000	0
62	1	2	9	4.650000	6234.000000	0
62	1	2	8	8.660000	8555.000000	0
62	1	2	2	6.970000	6500.000000	0
62	1	2	16	5.080000	2350.000000	0
62	1	2	19	5.220000	9555.000000	0
62	1	2	14	5.760000	9000.000000	0
62	1	2	1	11.190000	2530.000000	0
62	1	2	18	6.210000	9523.000000	0
62	1	2	12	6.420000	2300.000000	0
62	1	2	10	9.280000	1075.000000	0
62	1	2	15	13.510000	9000.000000	0
62	1	2	24	10.380000	9500.000000	0
62	1	2	7	4.910000	7500.000000	0
62	1	2	6	5.820000	1000.000000	0
62	1	2	5	11.170000	7562.000000	0
62	1	2	4	6.680000	6555.000000	0
62	1	2	23	4.770000	3000.000000	0
62	1	2	21	8.960000	2566.000000	0
62	1	2	3	14.080000	8000.000000	0
62	1	2	22	5.420000	10000.000000	0
62	1	2	11	7.670000	6000.000000	0
62	1	2	17	14.820000	9000.000000	0
62	1	2	13	4.490000	6582.000000	0
62	1	3	22	19.640000	9078.000000	0
62	1	3	3	18.720000	9878.000000	0
62	1	3	19	13.280000	9526.000000	0
62	1	3	5	6.480000	4563.000000	0
62	1	3	8	9.720000	2134.000000	0
62	1	3	24	11.610000	10034.000000	0
62	1	3	7	6.240000	6548.000000	0
62	1	3	21	12.220000	2589.000000	0
62	1	3	17	8.390000	4734.000000	0
62	1	3	15	7.640000	9966.000000	0
62	1	3	1	8.150000	6534.000000	0
62	1	3	12	11.140000	1735.000000	0
62	1	3	18	6.490000	6789.000000	0
62	1	3	10	9.020000	3569.000000	0
62	1	3	2	8.890000	6248.000000	0
62	1	3	4	8.550000	2356.000000	0
62	1	3	11	14.200000	1303.000000	0
62	1	3	13	8.590000	8654.000000	0
62	1	3	23	9.100000	1331.000000	0
62	1	3	16	9.070000	1365.000000	0
62	1	3	6	13.730000	1564.000000	0
62	1	3	14	7.590000	4659.000000	0
62	1	4	3	18.330000	6333.000000	0
62	1	4	13	32.790000	7888.000000	0
62	1	4	23	12.900000	1331.000000	0
62	1	4	11	12.070000	1033.000000	0
62	1	4	6	5.260000	966.000000	0
62	1	4	21	5.260000	2345.000000	0
62	1	4	18	7.890000	7456.000000	0
62	1	4	4	5.630000	2345.000000	0
62	1	4	2	6.380000	6458.000000	0
62	1	4	24	5.090000	10089.000000	0
62	1	4	14	8.160000	9966.000000	0
62	1	4	17	4.760000	4563.000000	0
62	1	4	12	5.830000	1703.000000	0
62	1	4	7	7.050000	5234.000000	0
62	1	4	19	11.420000	8654.000000	0
62	1	4	5	12.400000	4563.000000	0
62	1	4	10	5.840000	2134.000000	0
62	1	4	8	10.340000	2134.000000	0
62	1	4	1	7.570000	4444.000000	0
62	1	4	16	7.930000	2345.000000	0
62	1	5	23	21.200000	4333.000000	0
62	1	5	13	9.210000	9866.000000	0
62	1	5	10	5.310000	2345.000000	0
62	1	5	4	4.030000	2366.000000	0
62	1	5	5	9.360000	6158.000000	0
62	1	5	11	12.570000	3833.000000	0
62	1	5	12	5.450000	1031.000000	0
62	1	5	16	8.500000	3333.000000	0
62	1	5	1	13.060000	3489.000000	0
62	1	5	14	6.810000	9966.000000	0
62	1	5	21	5.290000	1234.000000	0
